DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
01-Jul-2025,EQ,"245.30","245.30","241.30","244.21","243.19","243.37","243.00","345.00","205.00",8470489,"2,05,83,17,320.41",88261
30-Jun-2025,EQ,"244.00","245.70","243.00","242.83","244.00","244.21","243.99","345.00","205.00",8783448,"2,14,30,82,070.89",127972
27-Jun-2025,EQ,"245.01","246.22","242.00","244.73","244.40","242.83","243.32","345.00","205.00",21691960,"5,27,81,75,749.54",107137
26-Jun-2025,EQ,"242.00","245.37","241.54","241.91","245.01","244.73","243.19","345.00","205.00",15769123,"3,83,48,55,222.25",98698
25-Jun-2025,EQ,"244.00","245.30","241.50","243.92","241.80","241.91","243.16","345.00","205.00",13056178,"3,17,47,82,430.48",109230
24-Jun-2025,EQ,"247.50","248.00","243.49","251.38","244.09","243.92","245.06","345.00","205.00",22215004,"5,44,39,98,927.46",168380
23-Jun-2025,EQ,"253.01","255.49","250.33","251.89","251.10","251.38","251.99","345.00","205.00",16776881,"4,22,75,39,966.49",129170
20-Jun-2025,EQ,"252.26","253.25","249.35","251.56","251.20","251.89","251.75","345.00","205.00",15907673,"4,00,47,14,033.77",96726
19-Jun-2025,EQ,"250.50","253.00","248.20","250.36","251.00","251.56","250.68","345.00","205.00",10790997,"2,70,51,04,026.37",93397
18-Jun-2025,EQ,"254.03","255.89","249.77","252.31","249.85","250.36","252.38","345.00","205.00",12691905,"3,20,31,75,038.09",95689
17-Jun-2025,EQ,"256.94","257.09","251.55","256.79","251.98","252.31","252.83","345.00","205.00",18781097,"4,74,84,22,515.14",121073
16-Jun-2025,EQ,"253.99","257.50","252.19","251.51","256.24","256.79","255.62","345.00","205.00",41444122,"10,59,40,49,079.43",203637
13-Jun-2025,EQ,"255.55","255.95","249.12","247.88","251.05","251.51","251.61","345.00","205.00",39320377,"9,89,34,46,758.03",312395
12-Jun-2025,EQ,"251.50","255.20","246.75","247.32","247.35","247.88","251.02","345.00","205.00",35613271,"8,93,95,01,438.71",186656
11-Jun-2025,EQ,"244.50","250.40","243.55","244.68","247.45","247.32","248.16","345.00","205.00",20842417,"5,17,22,33,011.37",115176
