DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
07-Oct-2025,EQ,"1,440.00","1,445.80","1,426.60","1,439.30","1,441.00","1,438.90","1,437.37","1,807.70","1,209.40",1105550,"1,58,90,82,034.40",51162
06-Oct-2025,EQ,"1,404.90","1,442.00","1,397.10","1,400.60","1,439.60","1,439.30","1,414.16","1,807.70","1,209.40",3036770,"4,29,44,89,114.00",71535
03-Oct-2025,EQ,"1,423.00","1,423.80","1,397.30","1,416.00","1,398.00","1,400.60","1,405.12","1,807.70","1,209.40",2568702,"3,60,93,36,901.10",63629
01-Oct-2025,EQ,"1,401.00","1,423.60","1,393.40","1,400.30","1,418.00","1,416.00","1,413.93","1,807.70","1,209.40",1683484,"2,38,03,30,853.90",78594
30-Sep-2025,EQ,"1,408.00","1,426.70","1,392.50","1,410.70","1,397.00","1,400.30","1,410.50","1,807.70","1,209.40",2225340,"3,13,88,39,626.50",84324
29-Sep-2025,EQ,"1,415.00","1,425.00","1,391.90","1,407.70","1,410.00","1,410.70","1,404.18","1,807.70","1,209.40",2708118,"3,80,26,77,054.50",91381
26-Sep-2025,EQ,"1,439.90","1,441.50","1,403.50","1,444.30","1,407.00","1,407.70","1,416.07","1,807.70","1,209.40",1851067,"2,62,12,37,695.10",87439
25-Sep-2025,EQ,"1,452.00","1,460.20","1,437.00","1,452.40","1,441.50","1,444.30","1,447.52","1,807.70","1,209.40",1581629,"2,28,94,39,553.30",75826
24-Sep-2025,EQ,"1,470.00","1,470.00","1,439.00","1,471.90","1,453.60","1,452.40","1,450.81","1,807.70","1,209.40",2122106,"3,07,87,63,880.40",80876
23-Sep-2025,EQ,"1,511.70","1,511.70","1,468.20","1,505.40","1,472.90","1,471.90","1,481.99","1,807.70","1,209.40",1380054,"2,04,52,24,519.70",60805
22-Sep-2025,EQ,"1,499.00","1,510.00","1,453.30","1,553.80","1,507.20","1,505.40","1,494.26","1,807.70","1,209.40",5723501,"8,55,24,13,707.50",210711
19-Sep-2025,EQ,"1,551.00","1,557.40","1,541.60","1,550.70","1,557.00","1,553.80","1,550.99","1,807.70","1,209.40",2621234,"4,06,55,04,994.20",78319
18-Sep-2025,EQ,"1,556.00","1,566.90","1,541.80","1,547.20","1,550.90","1,550.70","1,552.76","1,807.70","1,209.40",2246114,"3,48,76,68,298.50",60225
17-Sep-2025,EQ,"1,538.30","1,549.40","1,525.60","1,531.50","1,548.70","1,547.20","1,539.43","1,807.70","1,209.40",1946337,"2,99,62,57,668.30",68429
16-Sep-2025,EQ,"1,522.90","1,534.00","1,510.00","1,519.80","1,530.00","1,531.50","1,523.13","1,807.70","1,209.40",1011289,"1,54,03,24,178.30",53675
15-Sep-2025,EQ,"1,527.90","1,527.90","1,505.60","1,525.50","1,520.00","1,519.80","1,516.31","1,807.70","1,209.40",825515,"1,25,17,36,349.70",45307
12-Sep-2025,EQ,"1,529.00","1,530.00","1,512.50","1,521.20","1,525.50","1,525.50","1,523.72","1,807.70","1,209.40",770698,"1,17,43,27,644.60",47140
11-Sep-2025,EQ,"1,526.00","1,531.50","1,505.70","1,526.00","1,520.00","1,521.20","1,516.00","1,807.70","1,209.40",896908,"1,35,97,11,414.70",56286
10-Sep-2025,EQ,"1,503.00","1,536.00","1,501.80","1,498.20","1,526.70","1,526.00","1,525.50","1,807.70","1,209.40",1660976,"2,53,38,21,756.20",75237
09-Sep-2025,EQ,"1,466.60","1,500.00","1,465.70","1,460.70","1,496.50","1,498.20","1,493.02","1,807.70","1,209.40",1749566,"2,61,21,39,449.60",87856
08-Sep-2025,EQ,"1,482.40","1,487.90","1,459.00","1,477.90","1,460.00","1,460.70","1,468.02","1,807.70","1,209.40",1308412,"1,92,07,69,996.30",71376
05-Sep-2025,EQ,"1,499.00","1,507.40","1,462.10","1,500.40","1,478.00","1,477.90","1,483.62","1,807.70","1,209.40",1875965,"2,78,32,28,447.10",90302
04-Sep-2025,EQ,"1,506.10","1,510.80","1,495.30","1,508.20","1,496.90","1,500.40","1,502.24","1,807.70","1,209.40",1038934,"1,56,07,25,335.90",61743
03-Sep-2025,EQ,"1,512.80","1,516.10","1,497.30","1,512.80","1,508.90","1,508.20","1,507.71","1,807.70","1,209.40",1431929,"2,15,89,36,169.80",61663
02-Sep-2025,EQ,"1,502.00","1,519.90","1,498.60","1,505.50","1,509.10","1,512.80","1,514.41","1,807.70","1,209.40",1137022,"1,72,19,19,684.30",93150
01-Sep-2025,EQ,"1,485.00","1,509.90","1,485.00","1,481.40","1,505.40","1,505.50","1,504.30","1,807.70","1,209.40",1241192,"1,86,71,28,964.10",61147
29-Aug-2025,EQ,"1,498.80","1,504.70","1,478.70","1,495.60","1,486.00","1,481.40","1,495.92","1,807.70","1,209.40",2279980,"3,41,06,61,279.00",48489
28-Aug-2025,EQ,"1,500.00","1,509.20","1,482.60","1,502.20","1,494.40","1,495.60","1,497.00","1,807.70","1,209.40",1771867,"2,65,24,90,615.70",86001
26-Aug-2025,EQ,"1,521.00","1,526.50","1,498.90","1,527.10","1,504.60","1,502.20","1,508.03","1,807.70","1,209.40",1510822,"2,27,83,64,950.40",62203
25-Aug-2025,EQ,"1,516.00","1,539.70","1,505.00","1,505.00","1,526.80","1,527.10","1,530.64","1,807.70","1,209.40",1386218,"2,12,18,03,004.50",78201
22-Aug-2025,EQ,"1,529.60","1,529.60","1,499.00","1,521.30","1,503.00","1,505.00","1,508.01","1,807.70","1,209.40",969599,"1,46,21,62,991.10",49635
21-Aug-2025,EQ,"1,528.00","1,531.70","1,509.10","1,524.10","1,520.60","1,521.30","1,522.72","1,807.70","1,209.40",1251760,"1,90,60,79,578.30",57124
